Pin_Group,Pin_Name
gcd_sort,ZZGCD_TP_DATA_IN_SRT_7
gcd_sort,ZZGCD_TP_DATA_IN_SRT_8
gcd_sort,ZZGCD_TP_DATA_IN_SRT_9
gcd_sort,ZZGCD_TP_DATA_IN_SRT_10
gcd_sort,ZZGCD_TP_DATA_IN_SRT_11
gcd_sort,ZZGCD_TP_DATA_IN_SRT_12
gcd_sort,ZZGCD_TP_DATA_IN_SRT_13
gcd_sort,ZZGCD_TP_DATA_IN_SRT_14
gcd_sort,ZZGCD_TP_DATA_IN_SRT_15
gcd_sort,ZZGCD_TP_DATA_IN_SRT_16
gcd_sort,ZZGCD_TP_DATA_IN_SRT_17
gcd_sort,ZZGCD_TP_DATA_IN_SRT_18
gcd_sort,ZZGCD_TP_DATA_IN_SRT_19
gcd_sort,ZZGCD_TP_DATA_IN_SRT_20
gcd_sort,ZZGCD_TP_DATA_IN_SRT_21
gcd_sort,ZZGCD_TP_DATA_IN_SRT_22
gcd_sort,ZZGCD_TP_DATA_IN_SRT_23
gcd_sort,ZZGCD_TP_DATA_IN_SRT_24
gcd_sort,ZZGCD_TP_DATA_IN_SRT_25
gcd_sort,ZZGCD_TP_DATA_IN_SRT_26
gcd_sort,ZZGCD_TP_DATA_IN_SRT_27
gcd_sort,ZZGCD_TP_DATA_IN_SRT_28
gcd_sort,ZZGCD_TP_DATA_IN_SRT_29
gcd_sort,ZZGCD_TP_DATA_IN_SRT_30
gcd_sort,ZZGCD_TP_DATA_IN_SRT_31
gcd_sort,ZZGCD_TP_DATA_IN_SRT_32
gcd_sort,ZZGCD_TP_DATA_IN_SRT_33
gcd_sort,ZZGCD_TP_DATA_IN_SRT_34
gcd_sort,ZZGCD_TP_DATA_IN_SRT_35
gcd_sort,ZZGCD_TP_DATA_IN_SRT_36
gcd_sort,ZZGCD_TP_DATA_IN_SRT_37
gcd_sort,ZZGCD_TP_DATA_IN_SRT_38
gcd_sort,ZZGCD_TP_DATA_IN_SRT_39
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_0
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_1
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_2
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_3
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_4
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_5
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_6
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_7
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_8
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_9
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_10
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_11
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_12
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_13
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_14
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_15
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_16
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_17
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_18
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_19
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_20
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_21
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_22
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_23
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_24
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_25
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_26
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_27
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_28
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_29
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_30
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_31
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_32
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_33
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_34
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_35
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_36
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_37
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_38
gcd_sort,ZZGCD_TP_DATA_OUT_SRT_39
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_1_LAN_0_TX_N
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_1_LAN_0_TX_P
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_2_TX_N
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_2_TX_P
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_3_TX_N
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_3_TX_P
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_4_TX_N
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_4_TX_P
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_5_TX_N
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_5_TX_P
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_6_TX_N
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_6_TX_P
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_7_TX_N
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_7_TX_P
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_8_TX_N
pcd_pcie4gbe_tx_pins,XXPCIE_GEN4_8_TX_P
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_1_LAN_0_RX_N
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_1_LAN_0_RX_P
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_2_RX_N
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_2_RX_P
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_3_RX_N
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_3_RX_P
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_4_RX_N
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_4_RX_P
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_5_RX_N
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_5_RX_P
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_6_RX_N
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_6_RX_P
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_7_RX_N
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_7_RX_P
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_8_RX_N
pcd_pcie4gbe_rx_pins,XXPCIE_GEN4_8_RX_P
pcd_pcie4gbe_rxp_pins,XXPCIE_GEN4_1_LAN_0_RX_P
pcd_pcie4gbe_rxp_pins,XXPCIE_GEN4_2_RX_P
pcd_pcie4gbe_rxp_pins,XXPCIE_GEN4_3_RX_P
pcd_pcie4gbe_rxp_pins,XXPCIE_GEN4_4_RX_P
pcd_pcie4gbe_rxp_pins,XXPCIE_GEN4_5_RX_P
pcd_pcie4gbe_rxp_pins,XXPCIE_GEN4_6_RX_P
pcd_pcie4gbe_rxp_pins,XXPCIE_GEN4_7_RX_P
pcd_pcie4gbe_rxp_pins,XXPCIE_GEN4_8_RX_P
pcd_pcie4gbe_rxn_pins,XXPCIE_GEN4_1_LAN_0_RX_N
pcd_pcie4gbe_rxn_pins,XXPCIE_GEN4_2_RX_N
pcd_pcie4gbe_rxn_pins,XXPCIE_GEN4_3_RX_N
pcd_pcie4gbe_rxn_pins,XXPCIE_GEN4_4_RX_N
pcd_pcie4gbe_rxn_pins,XXPCIE_GEN4_5_RX_N
pcd_pcie4gbe_rxn_pins,XXPCIE_GEN4_6_RX_N
pcd_pcie4gbe_rxn_pins,XXPCIE_GEN4_7_RX_N
pcd_pcie4gbe_rxn_pins,XXPCIE_GEN4_8_RX_N
pcd_pcie4_txp_pins,XXPCIE_GEN4_1_LAN_0_TX_P
pcd_pcie4_txp_pins,XXPCIE_GEN4_2_TX_P
pcd_pcie4_txp_pins,XXPCIE_GEN4_3_TX_P
pcd_pcie4_txp_pins,XXPCIE_GEN4_4_TX_P
pcd_pcie4_txp_pins,XXPCIE_GEN4_5_TX_P
pcd_pcie4_txp_pins,XXPCIE_GEN4_6_TX_P
pcd_pcie4_txp_pins,XXPCIE_GEN4_7_TX_P
pcd_pcie4_txp_pins,XXPCIE_GEN4_8_TX_P
pcd_pcie4_txn_pins,XXPCIE_GEN4_1_LAN_0_TX_N
pcd_pcie4_txn_pins,XXPCIE_GEN4_2_TX_N
pcd_pcie4_txn_pins,XXPCIE_GEN4_3_TX_N
pcd_pcie4_txn_pins,XXPCIE_GEN4_4_TX_N
pcd_pcie4_txn_pins,XXPCIE_GEN4_5_TX_N
pcd_pcie4_txn_pins,XXPCIE_GEN4_6_TX_N
pcd_pcie4_txn_pins,XXPCIE_GEN4_7_TX_N
pcd_pcie4_txn_pins,XXPCIE_GEN4_8_TX_N
pcd_pcie4_rxp_pins,XXPCIE_GEN4_1_LAN_0_RX_P
pcd_pcie4_rxp_pins,XXPCIE_GEN4_2_RX_P
pcd_pcie4_rxp_pins,XXPCIE_GEN4_3_RX_P
pcd_pcie4_rxp_pins,XXPCIE_GEN4_4_RX_P
pcd_pcie4_rxp_pins,XXPCIE_GEN4_5_RX_P
pcd_pcie4_rxp_pins,XXPCIE_GEN4_6_RX_P
pcd_pcie4_rxp_pins,XXPCIE_GEN4_7_RX_P
pcd_pcie4_rxp_pins,XXPCIE_GEN4_8_RX_P
pcd_pcie4_rxn_pins,XXPCIE_GEN4_1_LAN_0_RX_N
pcd_pcie4_rxn_pins,XXPCIE_GEN4_2_RX_N
pcd_pcie4_rxn_pins,XXPCIE_GEN4_3_RX_N
pcd_pcie4_rxn_pins,XXPCIE_GEN4_4_RX_N
pcd_pcie4_rxn_pins,XXPCIE_GEN4_5_RX_N
pcd_pcie4_rxn_pins,XXPCIE_GEN4_6_RX_N
pcd_pcie4_rxn_pins,XXPCIE_GEN4_7_RX_N
pcd_pcie4_rxn_pins,XXPCIE_GEN4_8_RX_N
pcd_pcie4_rcomp_pins,XXPCIE4A_RCOMP
pcd_pcie4_rcomp_pins,XXPCIE4B_RCOMP
pcd_pcie5_tx_pins,XXPCIE_GEN5_1_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_1_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_2_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_2_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_3_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_3_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_4_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_4_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_5_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_5_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_6_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_6_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_7_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_7_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_8_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_8_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_9_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_9_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_10_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_10_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_11_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_11_TX_P
pcd_pcie5_tx_pins,XXPCIE_GEN5_12_TX_N
pcd_pcie5_tx_pins,XXPCIE_GEN5_12_TX_P
pcd_pcie5_p0_tx_pins,XXPCIE_GEN5_1_TX_N
pcd_pcie5_p0_tx_pins,XXPCIE_GEN5_1_TX_P
pcd_pcie5_p0_tx_pins,XXPCIE_GEN5_2_TX_N
pcd_pcie5_p0_tx_pins,XXPCIE_GEN5_2_TX_P
pcd_pcie5_p0_tx_pins,XXPCIE_GEN5_3_TX_N
pcd_pcie5_p0_tx_pins,XXPCIE_GEN5_3_TX_P
pcd_pcie5_p0_tx_pins,XXPCIE_GEN5_4_TX_N
pcd_pcie5_p0_tx_pins,XXPCIE_GEN5_4_TX_P
pcd_pcie5_p1_tx_pins,XXPCIE_GEN5_5_TX_N
pcd_pcie5_p1_tx_pins,XXPCIE_GEN5_5_TX_P
pcd_pcie5_p1_tx_pins,XXPCIE_GEN5_6_TX_N
pcd_pcie5_p1_tx_pins,XXPCIE_GEN5_6_TX_P
pcd_pcie5_p1_tx_pins,XXPCIE_GEN5_7_TX_N
pcd_pcie5_p1_tx_pins,XXPCIE_GEN5_7_TX_P
pcd_pcie5_p1_tx_pins,XXPCIE_GEN5_8_TX_N
pcd_pcie5_p1_tx_pins,XXPCIE_GEN5_8_TX_P
pcd_pcie5_p2_tx_pins,XXPCIE_GEN5_9_TX_N
pcd_pcie5_p2_tx_pins,XXPCIE_GEN5_9_TX_P
pcd_pcie5_p2_tx_pins,XXPCIE_GEN5_10_TX_N
pcd_pcie5_p2_tx_pins,XXPCIE_GEN5_10_TX_P
pcd_pcie5_p2_tx_pins,XXPCIE_GEN5_11_TX_N
pcd_pcie5_p2_tx_pins,XXPCIE_GEN5_11_TX_P
pcd_pcie5_p2_tx_pins,XXPCIE_GEN5_12_TX_N
pcd_pcie5_p2_tx_pins,XXPCIE_GEN5_12_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_1_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_2_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_3_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_4_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_5_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_6_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_7_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_8_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_9_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_10_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_11_TX_P
pcd_pcie5_tx_p_pins_all,XXPCIE_GEN5_12_TX_P
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_1_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_2_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_3_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_4_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_5_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_6_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_7_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_8_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_9_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_10_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_11_TX_N
pcd_pcie5_tx_n_pins_all,XXPCIE_GEN5_12_TX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_1_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_1_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_2_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_2_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_3_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_3_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_4_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_4_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_5_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_5_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_6_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_6_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_7_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_7_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_8_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_8_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_9_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_9_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_10_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_10_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_11_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_11_RX_P
pcd_pcie5_rx_pins,XXPCIE_GEN5_12_RX_N
pcd_pcie5_rx_pins,XXPCIE_GEN5_12_RX_P
pcd_pcie5_p0_rx_pins,XXPCIE_GEN5_1_RX_N
pcd_pcie5_p0_rx_pins,XXPCIE_GEN5_1_RX_P
pcd_pcie5_p0_rx_pins,XXPCIE_GEN5_2_RX_N
pcd_pcie5_p0_rx_pins,XXPCIE_GEN5_2_RX_P
pcd_pcie5_p0_rx_pins,XXPCIE_GEN5_3_RX_N
pcd_pcie5_p0_rx_pins,XXPCIE_GEN5_3_RX_P
pcd_pcie5_p0_rx_pins,XXPCIE_GEN5_4_RX_N
pcd_pcie5_p0_rx_pins,XXPCIE_GEN5_4_RX_P
pcd_pcie5_p1_rx_pins,XXPCIE_GEN5_5_RX_N
pcd_pcie5_p1_rx_pins,XXPCIE_GEN5_5_RX_P
pcd_pcie5_p1_rx_pins,XXPCIE_GEN5_6_RX_N
pcd_pcie5_p1_rx_pins,XXPCIE_GEN5_6_RX_P
pcd_pcie5_p1_rx_pins,XXPCIE_GEN5_7_RX_N
pcd_pcie5_p1_rx_pins,XXPCIE_GEN5_7_RX_P
pcd_pcie5_p1_rx_pins,XXPCIE_GEN5_8_RX_N
pcd_pcie5_p1_rx_pins,XXPCIE_GEN5_8_RX_P
pcd_pcie5_p2_rx_pins,XXPCIE_GEN5_9_RX_N
pcd_pcie5_p2_rx_pins,XXPCIE_GEN5_9_RX_P
pcd_pcie5_p2_rx_pins,XXPCIE_GEN5_10_RX_N
pcd_pcie5_p2_rx_pins,XXPCIE_GEN5_10_RX_P
pcd_pcie5_p2_rx_pins,XXPCIE_GEN5_11_RX_N
pcd_pcie5_p2_rx_pins,XXPCIE_GEN5_11_RX_P
pcd_pcie5_p2_rx_pins,XXPCIE_GEN5_12_RX_N
pcd_pcie5_p2_rx_pins,XXPCIE_GEN5_12_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_1_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_2_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_3_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_4_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_5_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_6_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_7_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_8_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_9_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_10_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_11_RX_P
pcd_pcie5_rx_p_pins_all,XXPCIE_GEN5_12_RX_P
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_1_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_2_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_3_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_4_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_5_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_6_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_7_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_8_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_9_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_10_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_11_RX_N
pcd_pcie5_rx_n_pins_all,XXPCIE_GEN5_12_RX_N
pcd_pcie5_rcomp_pins,XXPCIE5_RCOMP
pcd_pcie5_rcomp_pins,XXPCIE5A_RCOMP
pcd_pcie5_clkref_pins,XXPCIE5_REF_PAD_CLK_N
pcd_pcie5_clkref_pins,XXPCIE5_REF_PAD_CLK_P
pcd_pcie5_tx_p_pins,XXPCIE_GEN5_1_TX_P
pcd_pcie5_tx_p_pins,XXPCIE_GEN5_2_TX_P
pcd_pcie5_tx_p_pins,XXPCIE_GEN5_3_TX_P
pcd_pcie5_tx_p_pins,XXPCIE_GEN5_4_TX_P
pcd_pcie5_tx_n_pins,XXPCIE_GEN5_1_TX_N
pcd_pcie5_tx_n_pins,XXPCIE_GEN5_2_TX_N
pcd_pcie5_tx_n_pins,XXPCIE_GEN5_3_TX_N
pcd_pcie5_tx_n_pins,XXPCIE_GEN5_4_TX_N
pcd_pcie5_rx_p_pins,XXPCIE_GEN5_1_RX_P
pcd_pcie5_rx_p_pins,XXPCIE_GEN5_2_RX_P
pcd_pcie5_rx_p_pins,XXPCIE_GEN5_3_RX_P
pcd_pcie5_rx_p_pins,XXPCIE_GEN5_4_RX_P
pcd_pcie5_rx_n_pins,XXPCIE_GEN5_1_RX_N
pcd_pcie5_rx_n_pins,XXPCIE_GEN5_2_RX_N
pcd_pcie5_rx_n_pins,XXPCIE_GEN5_3_RX_N
pcd_pcie5_rx_n_pins,XXPCIE_GEN5_4_RX_N
pcd_tcss_aux_pins,XXTYPEC_0_AUXPAD_N
pcd_tcss_aux_pins,XXTYPEC_0_AUXPAD_P
pcd_tcss_aux_pins,XXTYPEC_1_AUXPAD_N
pcd_tcss_aux_pins,XXTYPEC_1_AUXPAD_P
pcd_tcss_aux_pins,XXTYPEC_2_AUXPAD_N
pcd_tcss_aux_pins,XXTYPEC_2_AUXPAD_P
pcd_tcss_aux_pins,XXTYPEC_3_AUXPAD_N
pcd_tcss_aux_pins,XXTYPEC_3_AUXPAD_P
pcd_tcss_tx_pins,XXTYPEC_0_TX0_N
pcd_tcss_tx_pins,XXTYPEC_0_TX0_P
pcd_tcss_tx_pins,XXTYPEC_0_TX1_N
pcd_tcss_tx_pins,XXTYPEC_0_TX1_P
pcd_tcss_tx_pins,XXTYPEC_1_TX0_N
pcd_tcss_tx_pins,XXTYPEC_1_TX0_P
pcd_tcss_tx_pins,XXTYPEC_1_TX1_N
pcd_tcss_tx_pins,XXTYPEC_1_TX1_P
pcd_tcss_tx_pins,XXTYPEC_2_TX0_N
pcd_tcss_tx_pins,XXTYPEC_2_TX0_P
pcd_tcss_tx_pins,XXTYPEC_2_TX1_N
pcd_tcss_tx_pins,XXTYPEC_2_TX1_P
pcd_tcss_tx_pins,XXTYPEC_3_TX0_N
pcd_tcss_tx_pins,XXTYPEC_3_TX0_P
pcd_tcss_tx_pins,XXTYPEC_3_TX1_N
pcd_tcss_tx_pins,XXTYPEC_3_TX1_P
pcd_tcss_txp_pins,XXTYPEC_0_TX0_P
pcd_tcss_txp_pins,XXTYPEC_0_TX1_P
pcd_tcss_txp_pins,XXTYPEC_1_TX0_P
pcd_tcss_txp_pins,XXTYPEC_1_TX1_P
pcd_tcss_txp_pins,XXTYPEC_2_TX0_P
pcd_tcss_txp_pins,XXTYPEC_2_TX1_P
pcd_tcss_txp_pins,XXTYPEC_3_TX0_P
pcd_tcss_txp_pins,XXTYPEC_3_TX1_P
pcd_tcss_txn_pins,XXTYPEC_0_TX0_N
pcd_tcss_txn_pins,XXTYPEC_0_TX1_N
pcd_tcss_txn_pins,XXTYPEC_1_TX0_N
pcd_tcss_txn_pins,XXTYPEC_1_TX1_N
pcd_tcss_txn_pins,XXTYPEC_2_TX0_N
pcd_tcss_txn_pins,XXTYPEC_2_TX1_N
pcd_tcss_txn_pins,XXTYPEC_3_TX0_N
pcd_tcss_txn_pins,XXTYPEC_3_TX1_N
pcd_tcss_txrx_pins,XXTYPEC_0_TXRX0_N
pcd_tcss_txrx_pins,XXTYPEC_0_TXRX0_P
pcd_tcss_txrx_pins,XXTYPEC_0_TXRX1_N
pcd_tcss_txrx_pins,XXTYPEC_0_TXRX1_P
pcd_tcss_txrx_pins,XXTYPEC_1_TXRX0_N
pcd_tcss_txrx_pins,XXTYPEC_1_TXRX0_P
pcd_tcss_txrx_pins,XXTYPEC_1_TXRX1_N
pcd_tcss_txrx_pins,XXTYPEC_1_TXRX1_P
pcd_tcss_txrx_pins,XXTYPEC_2_TXRX0_N
pcd_tcss_txrx_pins,XXTYPEC_2_TXRX0_P
pcd_tcss_txrx_pins,XXTYPEC_2_TXRX1_N
pcd_tcss_txrx_pins,XXTYPEC_2_TXRX1_P
pcd_tcss_txrx_pins,XXTYPEC_3_TXRX0_N
pcd_tcss_txrx_pins,XXTYPEC_3_TXRX0_P
pcd_tcss_txrx_pins,XXTYPEC_3_TXRX1_N
pcd_tcss_txrx_pins,XXTYPEC_3_TXRX1_P
pcd_tcss_txrxp_pins,XXTYPEC_0_TXRX0_P
pcd_tcss_txrxp_pins,XXTYPEC_0_TXRX1_P
pcd_tcss_txrxp_pins,XXTYPEC_1_TXRX0_P
pcd_tcss_txrxp_pins,XXTYPEC_1_TXRX1_P
pcd_tcss_txrxp_pins,XXTYPEC_2_TXRX0_P
pcd_tcss_txrxp_pins,XXTYPEC_2_TXRX1_P
pcd_tcss_txrxp_pins,XXTYPEC_3_TXRX0_P
pcd_tcss_txrxp_pins,XXTYPEC_3_TXRX1_P
pcd_tcss_txrxn_pins,XXTYPEC_0_TXRX0_N
pcd_tcss_txrxn_pins,XXTYPEC_0_TXRX1_N
pcd_tcss_txrxn_pins,XXTYPEC_1_TXRX0_N
pcd_tcss_txrxn_pins,XXTYPEC_1_TXRX1_N
pcd_tcss_txrxn_pins,XXTYPEC_2_TXRX0_N
pcd_tcss_txrxn_pins,XXTYPEC_2_TXRX1_N
pcd_tcss_txrxn_pins,XXTYPEC_3_TXRX0_N
pcd_tcss_txrxn_pins,XXTYPEC_3_TXRX1_N
pcd_tcss_rcomp_pins,XXTYPEC_RCOMP
pcd_edp_aux_pins,XXDDI_A_AUX_N
pcd_edp_aux_pins,XXDDI_A_AUX_P
pcd_edp_tx_pins,XXDDI_A_TX_0_N
pcd_edp_tx_pins,XXDDI_A_TX_0_P
pcd_edp_tx_pins,XXDDI_A_TX_1_N
pcd_edp_tx_pins,XXDDI_A_TX_1_P
pcd_edp_tx_pins,XXDDI_A_TX_2_N
pcd_edp_tx_pins,XXDDI_A_TX_2_P
pcd_edp_tx_pins,XXDDI_A_TX_3_N
pcd_edp_tx_pins,XXDDI_A_TX_3_P
pcd_edp_txp_pins,XXDDI_A_TX_0_P
pcd_edp_txp_pins,XXDDI_A_TX_1_P
pcd_edp_txp_pins,XXDDI_A_TX_2_P
pcd_edp_txp_pins,XXDDI_A_TX_3_P
pcd_edp_txn_pins,XXDDI_A_TX_0_N
pcd_edp_txn_pins,XXDDI_A_TX_1_N
